Time,Qin,h1,h2
84.60000000000001,0.7670557261258965,0.749973398615529,0.7499405355285651
84.80000000000001,0.7670561561263313,0.7499731611246696,0.7499413758308104
85.0,0.7670566145476179,0.7499729787789047,0.7499421885739487
85.2,0.7670570977943931,0.7499728516002542,0.749942975872712
85.4,0.7670576023079696,0.749972779250075,0.749943739788321
85.60000000000001,0.7670581245856585,0.7499727610511722,0.7499444823206314
85.80000000000001,0.76705866119871,0.7499727960107127,0.7499452054010463
86.0,0.7670592088088365,0.749972882843761,0.7499459108861958
86.2,0.7670597641832998,0.7499730199972632,0.74994660055238
86.4,0.7670603242085497,0.7499732056743139,0.7499472760907675
86.60000000000001,0.767060885902411,0.7499734378585453,0.7499479391033367
86.80000000000001,0.7670614464248273,0.749973714338488,0.749948591099545
87.0,0.7670620030871748,0.7499740327317606,0.7499492334937061
87.2,0.7670625533601669,0.7499743905089529,0.7499498676030525
87.4,0.7670630948803845,0.7499747850170791,0.7499504946464582
